,Unnamed: 0,z,Z,face,mass,DiscToTotal,HalfMassRadius,VelDisp,BHmass,SFR,name1,filename,image,btdradius,btdintensity,n_total,n_disca,n_bulgea,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disca_error,n_bulgea_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius,con,r80,r20,asymm
46,46,2.220446e-16,0.018606555,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1437151.png,24514628000.0,0.6623790311034895,5.5651054,100.31617,29696312.0,1.8403004,galface_1437151.png,RecalL0025N0752galface_1437151.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1437151.png,0.17155870849124066,0.500667561061013,1.0610177396224925,0.9956558229393558,1.2809259875751473,0.9439488923681444,1.2485778918170796,1.2485778918170796,0.00022087720126253612,1.5573284376381087,1.5753546079235456,0.0004337134615895233,0.020157899530695828,0.015948727096537465,148,74.58525848388672,12.795750617980957,2963.9445728637593,1483.9509004157242,0.33366295510777305,0.04998340085148811,1.541042901455523,121.32967032967034,59.67032967032967,0.20543178193172604
47,47,2.220446e-16,0.01941169,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_737885.png,25758130000.0,0.6769265434174371,8.494644000000001,97.633575,6283330.0,2.1638246,galface_737885.png,RecalL0025N0752galface_737885.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_737885.png,0.13040372746139578,0.31274346864667313,0.5931183996624088,0.5320502867094277,0.8716308086074415,0.49996930940047046,0.9265820054253654,0.9265820054253654,0.00010488875058291066,0.23112526037365316,1.7828282180432475,0.00013622428867286188,0.003260255474659319,545564.6163756845,257,90.89747619628906,11.85336971282959,6009.0245320024915,1879.283175321411,0.23167715414893403,0.046302225440740585,1.2513822880510683,120.33516483516483,67.62637362637363,0.17579666541818725
48,48,2.220446e-16,0.022226697000000004,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1593757.png,28592847000.0,0.6062936213268477,5.5502257,104.44974,32533924.0,0.8268959000000001,galface_1593757.png,RecalL0025N0752galface_1593757.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1593757.png,0.18338183071299785,0.5533022354469047,1.031505582856952,1.0170990871088177,1.5230528922547568,0.9512987356534638,1.7673170009767636,1.7673170009767636,0.00010552251463696068,0.9677068087546166,1.9566225389281524,0.00013907731492938865,0.007926523287936397,0.006117301101819022,107,69.99364471435547,12.835562705993652,2387.212295899976,1320.8498998077946,0.36178844741861854,0.050138916820287704,1.4878473177723737,124.31318681318682,62.65384615384615,0.17306654970631194
49,49,2.220446e-16,0.02108429,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_650554.png,29770949000.0,0.8146868950774627,6.6878147,97.58462,2035554.4,2.7400305,galface_650554.png,RecalL0025N0752galface_650554.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_650554.png,0.15981511470332707,0.3165503818814695,1.1919610978610242,1.1291848897297265,4.28708938228444,1.1546131756644413,1.925539157388444,1.925539157388444,0.00027176689683338474,1.3531512733557984,3559.8290862698236,0.0006323402939044235,0.13620106868869414,0.05584236878788192,114,74.16926574707031,11.85336971282959,4676.889879761883,1480.471277456204,0.24877542805751443,0.046302225440740585,1.6549660952071221,119.34065934065934,55.69230769230769,0.2300129726518548
50,50,2.220446e-16,0.03249043,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_780704.png,30751242000.0,0.6079901913184503,1.6632456000000002,117.04976,19998060.0,0.30235633,galface_780704.png,RecalL0025N0752galface_780704.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_780704.png,0.3581583733064195,0.7063089705785629,0.9536218222412158,1.0295647548620817,2.070421781981623,0.9190961231004965,2.183629579386156,2.183629579386156,0.00010508709657574715,24.577044249141856,12.217984044513338,0.0001153370840802231,0.06561737298535163,0.07176838142424964,42,43.836524963378906,15.700418472290039,1719.0667582860654,1214.192272400858,0.5023809958771831,0.061329759657382965,1.3340794756643977,121.32967032967034,65.63736263736264,0.19424716947200193
51,51,2.220446e-16,0.020029511,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1720071.png,32110428000.0,0.5452840148656595,5.6410236,102.30176999999999,36292424.0,1.3391118,galface_1720071.png,RecalL0025N0752galface_1720071.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1720071.png,0.16812299599712718,0.4227215100525682,1.1712626597300517,1.0245958417571683,2.1328117757649765,1.1233153913902207,1.0436681257454046,1.0436681257454046,0.000169129048889861,0.6631760820579112,14.045984663518032,0.00031088475072480186,0.03651338010363131,0.01766871274568432,114,75.06129455566406,12.619529724121094,3168.5661443731115,1339.4210652508455,0.36034396651079303,0.04929503798484802,1.6974412374157843,117.35164835164835,53.7032967032967,0.16772273969905188
52,52,2.220446e-16,0.016542446000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1378064.png,32135940000.0,0.17619359449599592,9.419538000000001,111.830605,282566270.0,0.59004754,galface_1378064.png,RecalL0025N0752galface_1378064.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1378064.png,0.14590975252000435,0.507392797390842,1.4375262027329996,0.9399078085517322,0.8589573831520511,0.9005999390141343,0.8652138636188237,0.8652138636188237,0.00014662470521607408,1.141091301064109,0.20196552205798834,0.002610598347646832,0.0005279408713371886,0.0005346556945806034,80,122.02468872070312,17.80459213256836,5018.714014615968,2546.459343180619,0.38771314638497306,0.06954918801784515,1.471483065025064,127.2967032967033,64.64285714285714,0.34327518354741504
53,53,2.220446e-16,0.020145168999999997,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_621500.png,32420280000.0,0.6584161649889544,3.208525,113.60977,55283330.0,0.59316075,galface_621500.png,RecalL0025N0752galface_621500.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_621500.png,0.367815626550158,0.6663076495224091,1.8071017449370503,1.7073135092646619,0.8833591098288899,1.5104634044893943,0.9003748747169421,0.9003748747169421,0.0003783658380137808,56.75039965265096,1.6055840653616165,0.0005774405997753171,0.003853364585387234,0.0017309238188759804,1,51.393192291259766,18.90321922302246,3460.5616469770357,2305.798697024665,0.5242917558757946,0.07384070008993149,1.7261682907801728,123.31868131868131,55.69230769230769,0.14767287587919628
54,54,2.220446e-16,0.022054337,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1298434.png,32549050000.0,0.03300913279580686,2.3401575,121.91673,56875210.0,0.0,galface_1298434.png,RecalL0025N0752galface_1298434.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1298434.png,0.291740827492058,0.7301153942196347,1.1140665698224805,1.2226477708453807,1.4871584929675095,1.0806471736119683,1.6648702244135043,1.6648702244135043,0.00024077334227535677,15.91524143177903,4.333234965297064,0.00025996335859912977,0.04633427995660763,0.05163755967809457,3,50.638736724853516,14.77338695526123,1878.2482133613512,1371.3379347406474,0.5132626143077351,0.05770854279398918,1.5398942780965452,125.3076923076923,61.65934065934066,0.12397547433889884
55,55,2.220446e-16,0.018555013000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1757806.png,32898066000.0,0.8272344249102561,12.129424,108.091385,14308336.0,1.8502595000000002,galface_1757806.png,RecalL0025N0752galface_1757806.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1757806.png,0.22043527907180716,0.43794857553454675,0.4948976604624671,0.46632472991778395,1.12807302400659,0.4307365485104715,1.1940221484233553,1.1940221484233553,8.345334989114086e-05,3.9728071581322233,1.950712840167618,9.789041575867582e-05,0.0031861495556745915,1176.5763117961444,250,61.71719741821289,13.604647636413574,4724.620022218193,2069.1406086724564,0.24667536113570343,0.053143154829740524,1.1776422345377444,128.2912087912088,74.58791208791209,0.1787282261972499
56,56,2.220446e-16,0.026789697,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1772612.png,35210860000.0,0.3855510745090289,5.1205110000000005,110.965645,34318108.0,2.7216854,galface_1772612.png,RecalL0025N0752galface_1772612.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1772612.png,0.14981600095270062,0.37178672870607293,0.7358274516667864,0.7070847449425579,1.6757595847155495,0.6668200058339787,1.709227068181806,1.709227068181806,0.00014133478485369745,0.3844041619457645,11.110238632213777,0.00019944757232201262,0.07644575444788712,1.0175148155889069,201,82.90064239501953,12.419842720031738,3644.846281460436,1355.1054756206697,0.29667568027309316,0.04851501062512398,1.3810320596947454,118.34972677595628,62.65573770491803,0.18816424508740243
57,57,2.220446e-16,0.018968488999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1608845.png,38594700000.0,0.7838699672271726,7.706573,113.14721999999999,3218937.8,6.5243,galface_1608845.png,RecalL0025N0752galface_1608845.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1608845.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35,64.73416900634766,0.0,8198.49211884306,0.0,0.0,0.0,0.0,0.0,0.0,0.18020584496919909
58,58,2.220446e-16,0.018314808999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1488352.png,41894924000.0,0.0654306313834192,10.005852,118.03567,57434750.0,0.55341583,galface_1488352.png,RecalL0025N0752galface_1488352.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1488352.png,0.2541286056043572,0.6720198374980042,1.1180369585182677,1.0311595044802317,1.6054566209328642,0.9465300843015273,1.7670177939417537,1.7670177939417537,0.0002487493137725475,5.3708107991777005,1.3994443668766787,0.00035059840243171114,0.008644700358627607,0.008289388421866361,79,64.23883819580078,16.324926376342773,2441.1978989720374,1640.5334153676579,0.4300154509554604,0.06376924365758896,1.4878473177723737,124.31318681318682,62.65384615384615,0.1347393432682634
59,59,2.220446e-16,0.022895822000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1540783.png,43012500000.0,0.6453901691918543,5.1272435,115.57706,15364328.0,4.289949,galface_1540783.png,RecalL0025N0752galface_1540783.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1540783.png,0.21842488937844315,0.4360101359669906,1.4935213250420551,1.474129655036872,0.01000098903052212,1.5427332684464445,0.007230479317860309,0.007230479317860309,0.0002288742204701933,5.663183816705058,2.3610273248686674e+19,0.0011249950118935885,0.0,0.0,122,69.52706909179688,15.186442375183105,5061.597844370682,2206.9079643342875,0.353356363867793,0.059322040528059006,1.7745268822341789,119.34065934065934,52.70879120879121,0.17799779072122118
60,60,2.220446e-16,0.027545077999999997,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1454018.png,46508433000.0,0.050063658875086785,2.9151835,136.93153,482761150.0,0.07928023,galface_1454018.png,RecalL0025N0752galface_1454018.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1454018.png,0.3257669584642572,0.7315493368946561,0.9811157652701444,1.0488671154895037,1.8928121398377866,0.9251547827358582,1.8294557216784628,1.8294557216784628,0.00024232679589789415,33.81378350574196,9.736723845426587,0.0002770525434622586,0.08713520362196427,0.07816159239547217,31,49.13914489746094,16.007909774780273,1819.4417138637994,1331.011379295539,0.51628699119895,0.06253089755773544,1.4709528556683789,125.3076923076923,63.64835164835165,0.13362062655116388
61,61,2.220446e-16,0.025770646,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1567250.png,48491475000.0,0.43775277055561457,3.40309,136.1888,1304622000.0,0.49394003,galface_1567250.png,RecalL0025N0752galface_1567250.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1567250.png,0.229647286061629,0.8519812909207454,1.2563752815936742,1.348457205183991,1.0218797051116164,1.2158744697615689,1.1810162507257749,1.1810162507257749,0.0002221476026545603,5.107914954146639,0.6686340713656681,0.00026208233651880855,0.02256557090740865,0.0385253165924326,62,65.36155700683594,15.010104179382324,1811.3020466424944,1543.1954559458604,0.4774810580942402,0.058633219450712204,1.5752035505339794,125.3076923076923,60.66483516483517,0.17770999032777748
62,62,2.220446e-16,0.019645665,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1642717.png,48690225000.0,0.08134096248831424,6.108118,120.428505,52225176.0,1.829843,galface_1642717.png,RecalL0025N0752galface_1642717.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1642717.png,0.24059122642686867,0.5200784463616082,1.1723117705623343,1.0083552034771446,1.0393608611295486,0.9583451628543033,1.0419826382458486,1.0419826382458486,0.00014748975859079939,4.527454236510011,0.5105468629851333,0.0003294675768648919,0.0038983100271972573,0.00442527528825638,159,67.05863189697266,16.133718490600586,4355.458661143143,2265.180173679536,0.37301719678567385,0.06302233785390854,1.4372859423735365,125.3076923076923,64.64285714285714,0.16932861569839913
63,63,2.220446e-16,0.018851776,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1343568.png,50541593000.0,0.02745099260820916,11.5379305,124.7383,87139520.0,0.17997177,galface_1343568.png,RecalL0025N0752galface_1343568.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1343568.png,0.255512060380536,0.7956211032923756,1.332216535976749,1.00733750659223,1.5411037685527724,0.9118498995521577,1.5108656767697266,1.5108656767697266,0.0010385827243534847,13.643882725901774,2.2250872922746723,0.002415017726397954,0.008766987879555337,0.009684738412010336,24,74.51519775390625,19.039531707763672,2468.344797956694,1963.8672114563008,0.48972190238237023,0.07437317073345184,1.541042901455523,121.32967032967034,59.67032967032967,0.14930196318266492
64,64,2.220446e-16,0.031299606,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1318041.png,51784892000.0,-0.04777563801065776,2.5799186,138.34192,61858000.0,0.14782065,galface_1318041.png,RecalL0025N0752galface_1318041.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1318041.png,0.296199675765045,0.6910434407855125,1.3974381722125817,1.4777083419484285,1.9244204199854615,1.2365060126293936,2.1068201469072707,2.1068201469072707,0.0008018678678496576,36.70092451947347,9.356673776355288,0.0010685018614023714,0.056171501208471454,0.03976708593332848,35,53.38117980957031,15.811488151550293,1956.3281092829257,1351.907707944289,0.5473634588748592,0.06176362559199333,1.6323855893823032,122.32417582417582,57.681318681318686,0.16946378174677484
65,65,2.220446e-16,0.02565914,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1515368.png,53140783000.0,0.5325620663140793,3.2759017999999998,134.25224,61346144.0,0.20475665,galface_1515368.png,RecalL0025N0752galface_1515368.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1515368.png,0.3179841620497005,0.6971492474099446,1.5014340711945524,1.5635372609041869,1.909207033116602,1.356670869812666,1.8088646127624668,1.8088646127624668,0.0002290677931407391,19.306018712414012,6.440687028183094,0.00030003540559054144,0.04522467197225904,0.0,16,51.02480697631836,16.225080490112305,2318.8492474055183,1616.5840076858735,0.5219531254701852,0.06337922066450119,1.6323855893823032,122.32417582417582,57.681318681318686,0.1309898828858487
66,66,2.220446e-16,0.025364287000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1623194.png,54781610000.0,0.503736749792433,3.4330912000000002,138.65451000000002,45975650.0,0.868432,galface_1623194.png,RecalL0025N0752galface_1623194.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1623194.png,0.30334890018359517,0.5819356080145002,2.0946105035649825,1.9999999999999998,0.010000000000000002,2.238236238708789,0.008903170955441141,0.008903170955441141,0.0004535146242900656,33.40998868598491,1.3329907396802972e+16,0.003446661315557452,23858155463265.598,0.0,28,55.97736740112305,16.98067283630371,3253.2075356355826,1893.1573052474464,0.47723610086383517,0.06633075326681137,1.9190768299021563,120.33516483516483,49.72527472527473,0.13810459788538568
67,67,2.220446e-16,0.022943176000000003,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1230232.png,57717748000.0,0.4059094960483899,4.2365165000000005,142.26625,91227660.0,0.23748736,galface_1230232.png,RecalL0025N0752galface_1230232.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1230232.png,0.3220123857663271,0.6402674547853248,1.771587766891852,1.7774162731579577,0.9846387901346751,1.5774782788085808,1.0954988887646442,1.0954988887646442,0.0002477723039351517,24.9181483943969,2.2011622236912083,0.00041714279974384045,0.038954326297953694,0.0,3,54.701560974121094,17.614580154418945,2748.9192590940597,1760.0435374305143,0.5121991611394959,0.068806953728199,1.6877341474487182,123.31868131868131,56.68681318681319,0.12729145761530522
68,68,2.220446e-16,0.014447963999999999,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1809568.png,58857513000.0,0.025393464586648817,25.603714,147.6508,339743580.0,1.436591,galface_1809568.png,RecalL0025N0752galface_1809568.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1809568.png,0.2527710064033836,0.48623832623595875,1.276422003993671,1.044402212432884,1.0079493416758374,0.9949041965930342,1.126930160929682,1.126930160929682,0.0001667617140918053,5.21316845045906,0.5057855420187561,0.00048420474613214426,0.0019871133089105542,0.0018552275793153256,109,69.4587173461914,17.55714988708496,5080.777549078492,2470.4687714411625,0.3693395280726573,0.06858261674642563,1.5398942780965452,125.3076923076923,61.65934065934066,0.12787264664562206
69,69,2.220446e-16,0.022403775,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1397598.png,70200330000.0,0.35941736140742664,6.957687400000001,150.13291999999998,87483464.0,3.448414,galface_1397598.png,RecalL0025N0752galface_1397598.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1397598.png,0.3095634944336581,0.5733359988527377,1.4357134263330236,1.2429451137914918,0.7851383136869602,1.1674433920291036,0.9168975354966047,0.9168975354966047,0.0001971257389818312,9.636655978263418,0.49590488823851125,0.0005637595705874935,0.002037700786423315,0.00156686300185154,9,61.05744934082031,18.90115737915039,4929.7821930691825,2826.4215977897593,0.4438500194350829,0.07383264601230621,1.6146591855590549,121.33333333333333,57.68306010928962,0.1673061202022748
70,70,2.220446e-16,0.02410817,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RecalL0025N0752_Subhalo/galface_1185365.png,71205994000.0,0.329677330678525,5.113566400000001,146.6659,90367460.0,0.025530169,galface_1185365.png,RecalL0025N0752galface_1185365.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRecalL0025N0752/RecalL0025N0752galface_1185365.png,0.3551805858717177,0.7184652596302488,1.3240123843476042,1.195854352810472,1.450321902159781,1.054503263764356,1.5506772701978822,1.5506772701978822,0.0005200814987772706,66.58528160701363,1.0657771920156753,0.0005964722770138533,0.0063322796264342965,0.006151938563334045,8,50.75687026977539,18.027854919433594,2763.1373855293646,1985.2182190884016,0.5448204639136783,0.07042130827903748,1.576352173892957,123.31868131868131,59.67032967032967,0.12590377586086213
