,Unnamed: 0,z,Z,face,mass,DiscToTotal,HalfMassRadius,VelDisp,BHmass,SFR,name1,filename,image,btdradius,btdintensity,n_total,n_disca,n_bulgea,n_disc,n_bulge,n_bulge_exp,n_total_error,n_disca_error,n_bulgea_error,n_disc_error,n_bulge_error,n_bulge_exp_error,star_count,discradius,bulgeradius,disc_intensity,bulge_intensity,btotalintensity,btotalradius
29,29,2.220446e-16,0.02242456,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_1.png,19933820000.0,0.6126396541619898,4.5218496,92.23753,18570674.0,0.14564505,galface_1.png,RefL0025N0376galface_1.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_1.png,0.29346555625692927,0.5675817997230962,1.4882125640442485,1.649055450920118,1.401147757437985,1.8105818257820796,0.008597221719100061,0.008597221719100061,0.00026720199831663016,7.238983508946346,1.8650156466732557e+22,0.006132881955607777,772218020500232.1,0.0,2,62.16051483154297,18.24197006225586,4562.251239362784,2589.450769226455,0.5216170924664709,0.07125769555568695
30,30,2.220446e-16,0.023013473,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_133311.png,21125350000.0,0.5121473450080011,3.5357233999999997,86.60414,12741778.0,0.4085791,galface_133311.png,RefL0025N0376galface_133311.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_133311.png,0.35720126979757616,0.6633532323799038,2.2078136782548134,1.9999999999999998,0.15835370246100572,3.9022858188302414,0.008925889201590756,0.008925889201590756,0.0007061819933204324,255.22626213548224,35381.41453557646,0.10543606816556372,140104691287744.22,0.0,9,53.6582145690918,19.16678237915039,3639.769329929558,2414.452750126009,0.5637155172423175,0.07487024366855621
31,31,2.220446e-16,0.02393907,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_172979.png,22875124000.0,0.7496573896708565,4.739823,84.973885,21155784.0,0.7410171,galface_172979.png,RefL0025N0376galface_172979.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_172979.png,0.30248010281688026,0.5356208426783166,1.5107592131704224,1.9999999999999971,0.010000000000000002,2.8172810120127183,0.007794779851938312,0.007794779851938312,8.134267156506068e-05,38.833768723137915,6162419607206070.0,0.039199879568703626,0.0,0.0,38,62.749629974365234,18.980514526367188,5858.175518798341,3137.760907936252,0.47599136539448694,0.07414263486862183
32,32,2.220446e-16,0.022434456000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_152519.png,25424822000.0,0.5939850414093486,5.073614599999999,92.79968000000001,31792168.0,1.5444919,galface_152519.png,RefL0025N0376galface_152519.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_152519.png,0.3131868557922697,0.5187685935435836,1.51546053203004,1.9999999999999998,0.010000000000000002,3.381506866483118,0.007863221718790921,0.007863221718790921,9.069268503529268e-05,74.91081335939937,687291621316526.0,0.046140297134028334,0.0,0.0,40,61.00215148925781,19.105072021484375,6142.11781213475,3186.3378187801372,0.44214439996600075,0.07462918758392334
33,33,2.220446e-16,0.016169963,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_316909.png,28941367000.0,-0.0012055489056799207,5.7924914,100.76189000000001,63911780.0,1.0240356,galface_316909.png,RefL0025N0376galface_316909.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_316909.png,0.2519006971852698,0.5740945693651283,1.6883494030165143,1.7305834799533677,0.010000000000000002,1.8612864670385698,0.00013432420318455762,0.00013432420318455762,0.0001477078601577567,48.18586171282449,5.507788717889666e+16,0.02419462171900874,0.0,0.0,56,80.99344635009766,20.402305603027344,4811.678803805117,2762.3586707938143,0.48315346611489884,0.07969650626182556
34,34,2.220446e-16,0.019107327,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_267054.png,28981529000.0,0.663987793740528,5.690528,96.00239599999999,47438520.0,1.3652868,galface_267054.png,RefL0025N0376galface_267054.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_267054.png,0.22955012505591862,0.4408578128149439,1.1891827706743747,1.0613841801704087,0.32013907164174576,1.0090034871699993,0.42273341671624387,0.42273341671624387,5.0101751503710424e-05,3.030918203373483,1.2697778091522112,0.0008648092623394307,0.0007160853923413438,0.0007016560748665062,103,79.01433563232422,18.13775062561035,7445.523744947131,3282.4173134591224,0.37840253083211034,0.07085058838129044
35,35,2.220446e-16,0.025088597,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_146286.png,31072459000.0,0.6075921104432951,4.1020613,98.64200000000001,15879201.0,1.7374146000000001,galface_146286.png,RefL0025N0376galface_146286.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_146286.png,0.3469778670499341,0.553435118944668,1.5752776957544714,1.9999999999999998,0.010000000000000002,4.070652524075964,0.0001383018603048486,0.0001383018603048486,1.7563632232268777e-05,460.1795618005715,546291905677436.8,0.38254642448125104,0.0,0.0,32,57.48377227783203,19.94559669494629,6203.889798240353,3433.4504884087623,0.47314871236535155,0.07791248708963394
36,36,2.220446e-16,0.021009167999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_154514.png,31097470000.0,0.7327437273495099,10.074117999999999,98.39813000000001,10865813.0,1.2600659,galface_154514.png,RefL0025N0376galface_154514.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_154514.png,0.17153447899098692,0.3575911052197741,0.9252565553385894,0.6575731985197703,0.7661869093963326,0.6228679809676434,0.7876443018645279,0.7876443018645279,6.075992491588409e-05,0.49711837809720066,0.468979957582,0.00022536715383024563,0.0004091739634661013,170177.1901375214,146,89.58804321289062,15.367438316345215,7600.113427984607,2717.732960508662,0.2613131706241179,0.060029055923223495
37,37,2.220446e-16,0.021080209,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_339281.png,31136991000.0,0.6730286861092605,7.697985000000001,101.10935,37906828.0,0.31328520000000004,galface_339281.png,RefL0025N0376galface_339281.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_339281.png,0.3692373093394644,0.6111799033573155,1.4189363616630974,0.9988459450148772,0.7528305227941742,0.9341543104815532,0.7632059762179976,0.7632059762179976,3.407351404467364e-05,64.13029204303801,0.17178635777816362,0.0010628157133988692,0.00010061853873593369,0.00010599139407265595,2,56.609310150146484,20.90226936340332,5595.280635259887,3419.723077915197,0.4415747495565779,0.08164948970079422
38,38,2.220446e-16,0.022811767,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_167621.png,31494920000.0,0.8013940465543565,6.5470724,97.53985,16675782.0,1.8210541,galface_167621.png,RefL0025N0376galface_167621.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_167621.png,0.17471461234848,0.3441268565457213,0.9615771421695711,0.8115738003610624,0.8723787496874638,0.7797939221479981,0.7944887905152325,0.7944887905152325,6.685344132720395e-05,0.4725252011617738,0.8395707569212785,0.00025084261874661545,0.001567242973911316,31179.89525087376,152,79.53600311279297,13.896101951599121,6657.423134525449,2290.9980959790055,0.26194913333467545,0.05428164824843407
39,39,2.220446e-16,0.01888234,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_281541.png,31680369000.0,0.7034439435061336,6.7305600000000005,101.37481,36562080.0,3.1449566000000004,galface_281541.png,RefL0025N0376galface_281541.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_281541.png,0.19008372103317342,0.384315456086548,1.1515268795929223,1.0156751714325025,0.5103680610602764,0.9766405043608756,0.603261862559297,0.603261862559297,9.131627128792899e-05,1.6075177023980218,1.569911016539708,0.0009150387473224849,0.001764397727713206,0.0019861309574389393,192,87.55834197998047,16.643415451049805,7795.838067060131,2996.061062319087,0.3101007292505349,0.0650133416056633
40,40,2.220446e-16,0.019138495,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_335778.png,33887914000.0,0.4768318043340776,5.4522295,98.23499,53190016.0,0.5796340999999999,galface_335778.png,RefL0025N0376galface_335778.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_335778.png,0.24223195149104731,0.5785049968727052,1.517373034266589,1.2516461587299803,1.0717462871655354,1.1712649067743852,1.0895713872314938,1.0895713872314938,0.0002846663574361989,7.335269223403557,0.9310863408222618,0.0019168260622018693,0.002198224771754866,0.0018886213920638873,48,82.90064239501953,20.08118438720703,4735.385025526047,2739.443899383001,0.46977626644735965,0.07844212651252747
41,41,2.220446e-16,0.023810797999999998,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_141928.png,34934153000.0,0.851845686247403,5.726681,104.76744000000001,9086133.0,5.1326275,galface_141928.png,RefL0025N0376galface_141928.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_141928.png,0.10467280275665551,0.1593935782618777,1.2837087848716449,1.4142470996480336,0.010000000000000002,1.488424799899205,0.002259680631690922,0.002259680631690922,0.0001119745493970453,0.9025982456307777,2.7920571131976052e+16,0.0007132555102669208,0.0,0.0,34,64.3550796508789,6.736226558685303,7952.440211562358,1267.567901234568,0.13684779387457988,0.026313384994864464
42,42,2.220446e-16,0.019330647,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_314101.png,35955773000.0,0.4672043404461281,6.8193564,106.62177,24959290.0,3.4686217000000004,galface_314101.png,RefL0025N0376galface_314101.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_314101.png,0.2267702881188584,0.4097809844461852,1.330708859908113,1.717372985789425,0.010000000000000002,1.7513229701911688,0.005743347104218078,0.005743347104218078,8.29529039775034e-05,17.61667705698028,9.991466317480244e+17,0.006375685008338354,0.0,0.0,108,71.75398254394531,16.271671295166016,7992.908894555408,3275.342075399585,0.34319215767546263,0.06356121599674225
43,43,2.220446e-16,0.021305535,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_343557.png,37673960000.0,0.49039891939488395,6.8239083,100.06809,49615760.0,0.8774755999999999,galface_343557.png,RefL0025N0376galface_343557.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_343557.png,0.2365156170256616,0.6099659542405593,0.8485186619110207,0.654845265342038,0.8939195127782973,0.6156230653714464,0.9091863412095683,0.9091863412095683,9.303823743372668e-05,1.6869158964428506,0.11402347978335838,0.0001419579389326142,0.0006634821002923896,0.0014026964788911994,120,65.67145538330078,15.53232479095459,3712.5662368847093,2264.539007362664,0.3801073107826887,0.06067314371466637
44,44,2.220446e-16,0.018278059,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_330069.png,40248586000.0,0.2589302378192334,6.4357524,111.54802,96685230.0,1.2288143999999999,galface_330069.png,RefL0025N0376galface_330069.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_330069.png,0.18319423558155512,0.4339622055798504,1.0511696997782778,0.8524794960591746,0.8296994732481624,0.8195288173049263,0.9720144028010073,0.9720144028010073,3.8143242260856365e-05,0.41983502033587683,0.06702161604637509,0.00013085568481574684,0.0009530338994275243,0.002111831149930988,128,79.91567993164062,14.640091896057129,5138.150465079568,2229.7631084270633,0.33008352914141265,0.05718785896897316
45,45,2.220446e-16,0.021393372,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_311311.png,41372360000.0,0.6890691809365199,10.426461,109.80023999999999,28005542.0,2.2872455,galface_311311.png,RefL0025N0376galface_311311.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_311311.png,0.1852328535901036,0.3700744057407867,1.0999573412044992,0.9716216542083758,0.9257484387372499,0.9356047357142723,0.8768771964004889,0.8768771964004889,6.353058634269245e-05,1.004713133274302,0.9642689180288703,0.00024059770667900468,0.0021574699289219506,0.006225529143095396,158,78.4896469116211,14.538861274719238,6368.502542211877,2356.8197937677496,0.26381077129766495,0.056792426854372025
46,46,2.220446e-16,0.018521314,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_247511.png,44109240000.0,0.40899919322224604,6.335055400000001,115.28353,88459040.0,2.3321111,galface_247511.png,RefL0025N0376galface_247511.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_247511.png,0.16998370718674752,0.3552948613555133,0.9586392386100941,0.6909318827148178,0.5370357637220368,0.6570632052434929,0.5140728715951941,0.5140728715951941,2.5387225035049707e-05,0.32756888327589373,0.20508242816189212,0.00032726795749101156,0.00016324699146079611,0.0,186,91.37537384033203,15.53232479095459,7967.547256581499,2830.828597870624,0.2918911126357265,0.06067314371466637
47,47,2.220446e-16,0.019538498,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_135107.png,44732596000.0,0.4630446886454186,5.7223487,113.23172,63585956.0,1.5524536,galface_135107.png,RefL0025N0376galface_135107.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_135107.png,0.33852483365725566,0.5447881503301807,1.5339881936501063,1.9999999999999998,0.010000000000000002,3.0775987816174917,0.0034423582572654828,0.0034423582572654828,8.182394704575228e-05,126.98314849499666,1336351058085779.8,0.03262560847801632,0.0,0.0,4,59.3402214050293,20.088138580322266,7113.198501326781,3875.1862544692303,0.44682849721714996,0.07846929132938385
48,48,2.220446e-16,0.016176824,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_305287.png,45369655000.0,0.5084568357005145,7.149749000000001,119.42296599999999,91987064.0,2.9058332,galface_305287.png,RefL0025N0376galface_305287.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_305287.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79,75.62054443359375,0.0,8943.72723110462,0.0,0.0,0.0
49,49,2.220446e-16,0.017660806,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_254461.png,47932838000.0,0.11018277140803867,7.8372135,122.09931,100309150.0,1.1157166,galface_254461.png,RefL0025N0376galface_254461.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_254461.png,0.35171697368371324,0.607314706688673,1.354284782516435,0.955424462407771,0.9398968147513845,0.8812439655120023,0.9952151653365042,0.9952151653365042,0.00012474665058867334,115.25275813454445,0.8892333854110126,0.00514787066758884,0.0005164246329612713,0.0006834745161111632,15,66.61847686767578,23.430849075317383,5978.899944601887,3631.0738661768182,0.463214632058595,0.09152675420045853
50,50,2.220446e-16,0.023796057000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_333058.png,52225100000.0,0.7697768445563317,10.406366,116.227974,27397736.0,3.2150054,galface_333058.png,RefL0025N0376galface_333058.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_333058.png,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,90.68354797363281,0.0,9199.221172342503,0.0,0.0,0.0
51,51,2.220446e-16,0.019622033,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_258945.png,53273014000.0,-0.15734522446648969,4.503733,134.9822,116891150.0,1.9241912,galface_258945.png,RefL0025N0376galface_258945.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_258945.png,0.24297949475886602,0.4861469911212777,1.6020654659538192,1.6005921075575191,0.1497555568948552,1.8124308160771476,0.007701729334124108,0.007701729334124108,5.33325025304165e-05,14.269777815321627,8466418.50989287,0.003442044520443011,0.0,0.0,103,72.25831604003906,17.557289123535156,6243.330452739468,3035.1763141751367,0.4208616093704089,0.0685831606388092
52,52,2.220446e-16,0.016906422,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_276254.png,59811135000.0,0.02317273234083983,11.793355,135.90854,149508900.0,0.020930843,galface_276254.png,RefL0025N0376galface_276254.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_276254.png,0.25895671068949105,0.590258551700924,1.384561957633781,0.8715453900284542,1.1407062264507895,0.8065996396176214,1.2139400295771368,1.2139400295771368,0.00024531060708080267,8.473491258814404,0.5839765277487566,0.0031179872885709406,0.0009692810295323708,0.0012978633685924602,2,84.82492065429688,21.96598243713379,4888.165121768791,2885.2812652502175,0.4447773880801352,0.08580461889505386
53,53,2.220446e-16,0.02036797,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_296111.png,61379460000.0,0.10534440813083977,9.124687,126.87894399999999,70324700.0,2.2109995,galface_296111.png,RefL0025N0376galface_296111.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_296111.png,0.1701819915057813,0.4299458374343336,1.3261651907511354,1.1914283217698758,1.6557676707949842,1.138570609640386,1.84066083471948,1.84066083471948,0.00015171158611322855,1.5589971209312259,14.472221398901635,0.0008467045263557168,0.009088454899799644,0.002500946778278514,58,82.53797149658203,14.046476364135742,5006.221558693358,2152.4041204342307,0.30917683702893656,0.05486904829740524
54,54,2.220446e-16,0.021898884,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_242526.png,66742178000.0,0.3508178810717489,8.159458,133.08568,79409970.0,2.2364597,galface_242526.png,RefL0025N0376galface_242526.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_242526.png,0.1101308159563369,0.20088351464118265,1.1189061045705337,1.1703769128371373,0.010000000000000002,1.175301871998226,0.0027132398032597366,0.0027132398032597366,3.683764938298456e-05,0.4081374785902642,4629471341705348.0,0.00033014039851369875,0.0,0.0,150,83.71539306640625,9.219644546508789,9543.617816735261,1917.1554894179894,0.1655716867187758,0.03601423650979996
55,55,2.220446e-16,0.022076402000000002,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_320131.png,69208750000.0,0.11804765957439355,9.22975,128.80005,141710800.0,1.7836014999999998,galface_320131.png,RefL0025N0376galface_320131.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_320131.png,0.28466821767405515,0.552915001774513,1.0388635938309632,0.8510831940392741,1.290251366820537,0.7987547603593342,1.38297913282122,1.38297913282122,0.00029016581060503985,4.8071417322588985,1.37775588540604,0.0004179117004831683,0.0028151380557015155,0.004408512996613449,109,75.99516296386719,21.633407592773438,5344.391685692823,2954.99433837854,0.3906681946082448,0.08450549840927124
56,56,2.220446e-16,0.018211106,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_235178.png,69726020000.0,0.1261546458043672,9.162747,129.06517,137691800.0,0.013221206000000001,galface_235178.png,RefL0025N0376galface_235178.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_235178.png,0.3199131494140533,0.576801809040528,1.459372497697331,1.3843548125376535,0.9037385322543589,1.2811739472726962,0.9309931659860978,0.9309931659860978,0.000312350993458754,28.46982546608292,7.1535911474301175,0.0024800236648419476,0.009507940395498408,0.004628836250068376,3,68.6623306274414,21.96598243713379,5134.234277952586,2961.4356195609407,0.4407907764060941,0.08580461889505386
57,57,2.220446e-16,0.020860385,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_269476.png,81667770000.0,0.25777433599810506,11.114583,135.39778,123002380.0,0.09295596,galface_269476.png,RefL0025N0376galface_269476.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_269476.png,0.30778975451715296,0.5962980789530556,1.6001602445797434,1.3947461482404124,0.9522783161758616,1.2774241100549286,1.1608241726838613,1.1608241726838613,0.0001967887981448532,29.855293140385307,0.7280164466930384,0.003197979825087709,0.0019276789105975283,0.0013959009656463232,7,66.97957611083984,20.61562728881836,4774.21620913453,2846.85595401346,0.48340529675559185,0.08052979409694672
58,58,2.220446e-16,0.016565347,http://virgodb.cosma.dur.ac.uk/eagle-webstorage/RefL0025N0376_Subhalo/galface_345925.png,96092996000.0,0.1938254985410828,16.669579000000002,155.15839,254304050.0,1.8037044999999998,galface_345925.png,RefL0025N0376galface_345925.png,C:\Users\Melissa\Dropbox\Melissa Seabrook Masters' Project\formation_of_galactic_bulges\galaxyimagebinRefL0025N0376/RefL0025N0376galface_345925.png,0.29246722448352913,0.5099890656438599,1.3404072742414737,1.2290084646103723,0.5122862890295881,1.1555208741119298,0.5549698641097881,0.5549698641097881,6.0937455288770073e-05,11.558630943718052,0.8013935289737297,0.0007757884790443103,0.0008541902124911201,0.0007639271133928024,7,64.99606323242188,19.009218215942383,6281.513104872074,3203.502999183371,0.39105925258714336,0.07425475865602493
